date,sku_id,actual_qty
2025-07-24,SKU-02620,1
2025-07-24,SKU-02656,1
2025-07-24,SKU-02662,1
2025-07-24,SKU-02668,1
2025-07-24,SKU-02819,3
2025-07-24,SKU-02832,1
2025-07-24,SKU-02990,1
2025-07-24,SKU-03089,1
2025-07-24,SKU-03093,1
2025-07-24,SKU-03136,1
2025-07-24,SKU-03143,-1
2025-07-24,SKU-03145,10
2025-07-24,SKU-03151,1
2025-07-24,SKU-03158,1
2025-07-24,SKU-03205,2
2025-07-24,SKU-03281,1
2025-07-24,SKU-03298,1
2025-07-24,SKU-03324,1
2025-07-24,SKU-03350,50
2025-07-24,SKU-03362,5
2025-07-24,SKU-03409,2
2025-07-24,SKU-03522,1
2025-07-24,SKU-03649,1
2025-07-24,SKU-03672,4
2025-07-24,SKU-03679,4
2025-07-24,SKU-03795,1
2025-07-24,SKU-03799,2
2025-07-24,SKU-03896,-1
2025-07-24,SKU-03951,2
2025-07-24,SKU-04163,2
2025-07-24,SKU-04176,2
2025-07-24,SKU-04214,1
2025-07-24,SKU-04252,2
2025-07-24,SKU-04262,2
2025-07-24,SKU-04452,1
2025-07-24,SKU-04454,1
2025-07-24,SKU-04636,1
2025-07-24,SKU-04660,1
2025-07-24,SKU-04665,1
2025-07-24,SKU-04818,1
2025-07-24,SKU-04827,1
2025-07-24,SKU-04835,1
2025-07-24,SKU-04839,4
2025-07-24,SKU-04871,1
2025-07-24,SKU-04949,1
2025-07-24,SKU-05024,1
2025-07-24,SKU-05027,3
2025-07-24,SKU-05036,1
2025-07-24,SKU-05147,2
2025-07-24,SKU-05233,1
2025-07-24,SKU-05261,1
2025-07-24,SKU-05533,1
2025-07-24,SKU-05566,2
2025-07-24,SKU-05646,1
2025-07-24,SKU-06006,1
2025-07-24,SKU-06015,2
2025-07-24,SKU-06031,1
2025-07-24,SKU-06058,2
2025-07-24,SKU-06096,1
2025-07-24,SKU-06158,4
2025-07-24,SKU-06266,1
2025-07-24,SKU-06279,2
2025-07-24,SKU-06364,2
2025-07-24,SKU-06419,0
2025-07-24,SKU-06577,4
2025-07-24,SKU-06608,2
2025-07-24,SKU-06651,2
2025-07-24,SKU-06655,0
2025-07-24,SKU-06689,1
2025-07-24,SKU-06696,4
2025-07-24,SKU-06763,1
2025-07-24,SKU-06772,1
2025-07-24,SKU-06866,1
2025-07-24,SKU-06905,2
2025-07-24,SKU-07022,3
2025-07-24,SKU-07048,2
2025-07-24,SKU-07093,2
2025-07-24,SKU-07112,2
2025-07-24,SKU-07177,2
2025-07-24,SKU-07355,2
2025-07-24,SKU-07380,1
2025-07-24,SKU-07417,2
2025-07-24,SKU-07431,2
2025-07-24,SKU-07537,2
2025-07-24,SKU-07573,4
2025-07-24,SKU-07596,1
2025-07-24,SKU-07616,2
2025-07-24,SKU-08028,1
2025-07-24,SKU-08112,20
2025-07-24,SKU-08203,1
2025-07-24,SKU-08279,1
2025-07-24,SKU-08353,5
2025-07-24,SKU-08533,1
2025-07-24,SKU-08646,1
2025-07-24,SKU-08863,4
2025-07-24,SKU-08866,4
2025-07-24,SKU-08868,1
2025-07-24,SKU-08897,0
2025-07-24,SKU-08926,1
2025-07-24,SKU-08931,1
2025-07-24,SKU-08979,4
2025-07-24,SKU-09076,1
2025-07-24,SKU-09103,1
2025-07-24,SKU-09128,1
2025-07-24,SKU-09243,1
2025-07-24,SKU-09263,2
2025-07-24,SKU-09293,5
2025-07-24,SKU-09354,2
2025-07-24,SKU-09402,2
2025-07-24,SKU-09412,1
2025-07-24,SKU-09418,-1
2025-07-24,SKU-09438,1
2025-07-24,SKU-09444,1
2025-07-24,SKU-09475,32
2025-07-24,SKU-09497,14
2025-07-24,SKU-09510,6
2025-07-24,SKU-09521,5
2025-07-24,SKU-09523,1
2025-07-24,SKU-09562,1
2025-07-24,SKU-09618,1
2025-07-24,SKU-09622,6
2025-07-24,SKU-09624,1
2025-07-24,SKU-09641,1
2025-07-24,SKU-09647,2
2025-07-24,SKU-09665,4
2025-07-24,SKU-09694,2
2025-07-24,SKU-09752,-1
2025-07-24,SKU-09762,4
2025-07-24,SKU-09848,1
2025-07-24,SKU-09910,1
2025-07-24,SKU-09961,1
2025-07-24,SKU-09997,3
2025-07-24,SKU-10054,10
2025-07-24,SKU-10117,2
2025-07-24,SKU-10118,1
2025-07-24,SKU-10119,4
2025-07-24,SKU-10129,3
2025-07-24,SKU-10397,10
2025-07-24,SKU-10499,3
2025-07-24,SKU-10536,1
2025-07-24,SKU-10648,2
2025-07-24,SKU-10697,1
2025-07-24,SKU-10858,2
2025-07-24,SKU-11001,3
2025-07-24,SKU-11003,1
2025-07-24,SKU-11007,1
2025-07-24,SKU-11008,1
2025-07-24,SKU-11011,2
2025-07-24,SKU-11014,2
2025-07-24,SKU-11020,-1
2025-07-24,SKU-11069,3
2025-07-24,SKU-11257,3
2025-07-24,SKU-11258,7
2025-07-24,SKU-11270,1
2025-07-24,SKU-11288,2
2025-07-24,SKU-11289,2
2025-07-24,SKU-11384,1
2025-07-24,SKU-11423,1
2025-07-24,SKU-11522,1
2025-07-24,SKU-11637,6
2025-07-24,SKU-11826,0
2025-07-24,SKU-11839,2
2025-07-24,SKU-11883,2
2025-07-24,SKU-11904,1
2025-07-24,SKU-11972,1
2025-07-24,SKU-12000,2
2025-07-24,SKU-12001,1
2025-07-24,SKU-12004,-1
2025-07-24,SKU-12060,1
2025-07-24,SKU-12064,1
2025-07-24,SKU-12176,19
2025-07-24,SKU-12177,-1
2025-07-24,SKU-12208,1
2025-07-24,SKU-12318,1
2025-07-24,SKU-12332,1
2025-07-24,SKU-12429,1
2025-07-24,SKU-12530,1
2025-07-24,SKU-12537,6
2025-07-24,SKU-12596,0
2025-07-24,SKU-12804,2
2025-07-24,SKU-12807,2
2025-07-24,SKU-12821,1
2025-07-24,SKU-13074,3
2025-07-24,SKU-13285,2
2025-07-24,SKU-13357,4
2025-07-24,SKU-13552,6
2025-07-24,SKU-13624,1
2025-07-24,SKU-13625,1
2025-07-24,SKU-13718,1
2025-07-24,SKU-13720,3
2025-07-24,SKU-13726,2
2025-07-24,SKU-13767,1
2025-07-24,SKU-13811,3
2025-07-24,SKU-14152,1
2025-07-24,SKU-14167,1
2025-07-24,SKU-14173,1
2025-07-24,SKU-14201,2
2025-07-24,SKU-14247,2
2025-07-24,SKU-14303,2
2025-07-24,SKU-14306,1
2025-07-24,SKU-14316,2
2025-07-24,SKU-14318,1
2025-07-24,SKU-14320,6
2025-07-24,SKU-14323,8
2025-07-24,SKU-14326,2
2025-07-24,SKU-14346,2
2025-07-24,SKU-14382,1
2025-07-24,SKU-14438,1
2025-07-24,SKU-14465,6
2025-07-24,SKU-14468,1
2025-07-24,SKU-14508,1
2025-07-24,SKU-14554,1
2025-07-24,SKU-14565,1
2025-07-24,SKU-14566,1
2025-07-24,SKU-14574,1
2025-07-24,SKU-14579,2
2025-07-24,SKU-14581,3
2025-07-24,SKU-14584,2
2025-07-24,SKU-14644,1
2025-07-24,SKU-14647,1
2025-07-24,SKU-14679,1
2025-07-24,SKU-14680,1
2025-07-24,SKU-14726,2
2025-07-24,SKU-14730,4
2025-07-24,SKU-14738,1
2025-07-24,SKU-14741,6
2025-07-24,SKU-14747,6
2025-07-24,SKU-14754,5
2025-07-24,SKU-14755,5
2025-07-24,SKU-14798,8
2025-07-24,SKU-14802,2
2025-07-24,SKU-14804,2
2025-07-24,SKU-14806,6
2025-07-24,SKU-14838,3
2025-07-24,SKU-14877,2
2025-07-24,SKU-14882,4
2025-07-24,SKU-14886,2
2025-07-24,SKU-14888,4
2025-07-24,SKU-15010,6
2025-07-24,SKU-15015,10
2025-07-24,SKU-15022,4
2025-07-24,SKU-15034,1
2025-07-24,SKU-15051,1
2025-07-24,SKU-15053,2
2025-07-24,SKU-15067,2
2025-07-24,SKU-15104,2
2025-07-24,SKU-15105,2
2025-07-24,SKU-15106,4
2025-07-24,SKU-15108,2
2025-07-24,SKU-15118,2
2025-07-24,SKU-15145,2
2025-07-24,SKU-15146,2
2025-07-24,SKU-15169,12
2025-07-24,SKU-15170,16
2025-07-24,SKU-15175,2
2025-07-24,SKU-15191,4
2025-07-24,SKU-15193,4
2025-07-24,SKU-15197,5
2025-07-24,SKU-15199,7
2025-07-24,SKU-15201,4
2025-07-24,SKU-15203,4
2025-07-24,SKU-15234,1
2025-07-24,SKU-15264,2
2025-07-24,SKU-15283,22
2025-07-24,SKU-15357,1
2025-07-24,SKU-15364,1
2025-07-24,SKU-15421,2
2025-07-24,SKU-15447,10
2025-07-24,SKU-15534,4
2025-07-24,SKU-15567,2
2025-07-24,SKU-15599,7
2025-07-24,SKU-15603,6
2025-07-24,SKU-15733,1
2025-07-24,SKU-15863,2
2025-07-24,SKU-15955,5
2025-07-24,SKU-15967,3
2025-07-24,SKU-15968,3
2025-07-24,SKU-15974,3
2025-07-24,SKU-16220,2
2025-07-24,SKU-16265,3
2025-07-24,SKU-16270,2
2025-07-25,SKU-00002,21
2025-07-25,SKU-00003,22
2025-07-25,SKU-00077,1
2025-07-25,SKU-00088,1
2025-07-25,SKU-00120,1
2025-07-25,SKU-00266,2
2025-07-25,SKU-00280,1
2025-07-25,SKU-00330,2
2025-07-25,SKU-00343,3
2025-07-25,SKU-00345,8
2025-07-25,SKU-00353,3
2025-07-25,SKU-00400,1
2025-07-25,SKU-00428,1
2025-07-25,SKU-00440,2
2025-07-25,SKU-00610,1
2025-07-25,SKU-00637,3
2025-07-25,SKU-00681,0
2025-07-25,SKU-00770,1
2025-07-25,SKU-00818,1
2025-07-25,SKU-00910,1
2025-07-25,SKU-00956,8
2025-07-25,SKU-00984,0
2025-07-25,SKU-01023,2
2025-07-25,SKU-01034,2
2025-07-25,SKU-01068,3
2025-07-25,SKU-01071,1
2025-07-25,SKU-01076,5
2025-07-25,SKU-01372,1
2025-07-25,SKU-01608,1
2025-07-25,SKU-01611,1
2025-07-25,SKU-01648,1
2025-07-25,SKU-01683,1
2025-07-25,SKU-01693,1
2025-07-25,SKU-01739,-1
2025-07-25,SKU-01882,4
2025-07-25,SKU-01907,4
2025-07-25,SKU-01986,1
2025-07-25,SKU-02090,6
2025-07-25,SKU-02144,2
2025-07-25,SKU-02313,1
2025-07-25,SKU-02319,1
2025-07-25,SKU-02333,1
2025-07-25,SKU-02346,1
2025-07-25,SKU-02367,1
2025-07-25,SKU-02405,1
2025-07-25,SKU-02426,1
2025-07-25,SKU-02457,1
2025-07-25,SKU-02742,3
2025-07-25,SKU-02843,1
2025-07-25,SKU-02915,1
2025-07-25,SKU-02998,1
2025-07-25,SKU-03016,1
2025-07-25,SKU-03130,1
2025-07-25,SKU-03378,1
2025-07-25,SKU-03384,1
2025-07-25,SKU-03495,1
2025-07-25,SKU-03552,1
2025-07-25,SKU-03565,2
2025-07-25,SKU-03603,1
2025-07-25,SKU-03633,1
2025-07-25,SKU-03649,1
2025-07-25,SKU-03679,4
2025-07-25,SKU-03851,2
2025-07-25,SKU-03903,1
2025-07-25,SKU-04156,1
2025-07-25,SKU-04163,1
2025-07-25,SKU-04166,4
2025-07-25,SKU-04182,1
2025-07-25,SKU-04187,5
2025-07-25,SKU-04209,1
2025-07-25,SKU-04214,13
2025-07-25,SKU-04219,0
2025-07-25,SKU-04252,1
2025-07-25,SKU-04255,2
2025-07-25,SKU-04268,6
2025-07-25,SKU-04405,1
2025-07-25,SKU-04434,4
2025-07-25,SKU-04581,1
2025-07-25,SKU-04582,1
2025-07-25,SKU-04634,1
2025-07-25,SKU-04795,2
2025-07-25,SKU-04814,1
2025-07-25,SKU-04827,1
2025-07-25,SKU-04832,1
2025-07-25,SKU-04839,1
2025-07-25,SKU-04861,2
2025-07-25,SKU-05514,1
2025-07-25,SKU-05521,1
2025-07-25,SKU-05533,1
2025-07-25,SKU-05544,2
2025-07-25,SKU-05566,1
2025-07-25,SKU-05828,1
2025-07-25,SKU-06031,4
2025-07-25,SKU-06058,1
2025-07-25,SKU-06090,1
2025-07-25,SKU-06096,1
2025-07-25,SKU-06158,4
2025-07-25,SKU-06233,1
2025-07-25,SKU-06243,0
2025-07-25,SKU-06330,2
2025-07-25,SKU-06332,3
2025-07-25,SKU-06446,1
2025-07-25,SKU-06554,2
2025-07-25,SKU-06577,0
2025-07-25,SKU-06608,6
2025-07-25,SKU-06651,4
2025-07-25,SKU-06655,2
2025-07-25,SKU-06689,4
2025-07-25,SKU-06696,1
2025-07-25,SKU-06833,4
2025-07-25,SKU-07022,35
2025-07-25,SKU-07153,4
2025-07-25,SKU-07168,1
2025-07-25,SKU-07202,1
2025-07-25,SKU-07316,1
2025-07-25,SKU-07456,1
2025-07-25,SKU-07457,1
2025-07-25,SKU-08065,1
2025-07-25,SKU-08109,2
2025-07-25,SKU-08200,1
2025-07-25,SKU-08278,1
2025-07-25,SKU-08279,1
2025-07-25,SKU-08565,1
2025-07-25,SKU-09011,1
2025-07-25,SKU-09044,1
2025-07-25,SKU-09128,5
2025-07-25,SKU-09152,2
2025-07-25,SKU-09216,1
2025-07-25,SKU-09263,1
2025-07-25,SKU-09285,1
2025-07-25,SKU-09293,30
2025-07-25,SKU-09369,1
2025-07-25,SKU-09402,4
2025-07-25,SKU-09444,0
2025-07-25,SKU-09475,32
2025-07-25,SKU-09497,32
2025-07-25,SKU-09510,3
2025-07-25,SKU-09521,20
2025-07-25,SKU-09527,1
2025-07-25,SKU-09555,1
2025-07-25,SKU-09622,7
2025-07-25,SKU-09636,5
2025-07-25,SKU-09647,1
2025-07-25,SKU-09661,10
2025-07-25,SKU-09748,1
2025-07-25,SKU-09760,100
2025-07-25,SKU-09819,1
2025-07-25,SKU-09910,10
2025-07-25,SKU-09932,1
2025-07-25,SKU-10022,1
2025-07-25,SKU-10054,10
2025-07-25,SKU-10090,4
2025-07-25,SKU-10113,24
2025-07-25,SKU-10756,3
2025-07-25,SKU-10872,1
2025-07-25,SKU-11001,1
2025-07-25,SKU-11003,1
2025-07-25,SKU-11008,10
2025-07-25,SKU-11011,1
2025-07-25,SKU-11014,1
2025-07-25,SKU-11048,1
2025-07-25,SKU-11069,3
2025-07-25,SKU-11074,2
2025-07-25,SKU-11075,1
2025-07-25,SKU-11270,2
2025-07-25,SKU-11302,1
2025-07-25,SKU-11304,1
2025-07-25,SKU-11397,1
2025-07-25,SKU-11423,1
2025-07-25,SKU-11425,3
2025-07-25,SKU-11557,8
2025-07-25,SKU-11641,2
2025-07-25,SKU-11826,1
2025-07-25,SKU-11835,1
2025-07-25,SKU-11842,2
2025-07-25,SKU-11873,1
2025-07-25,SKU-11885,7
2025-07-25,SKU-11905,1
2025-07-25,SKU-11924,2
2025-07-25,SKU-11936,1
2025-07-25,SKU-11992,1
2025-07-25,SKU-12010,1
2025-07-25,SKU-12011,1
2025-07-25,SKU-12034,1
2025-07-25,SKU-12043,1
2025-07-25,SKU-12051,1
2025-07-25,SKU-12052,1
2025-07-25,SKU-12064,1
2025-07-25,SKU-12065,1
2025-07-25,SKU-12066,1
2025-07-25,SKU-12074,1
2025-07-25,SKU-12082,1
2025-07-25,SKU-12085,1
2025-07-25,SKU-12086,1
2025-07-25,SKU-12228,4
2025-07-25,SKU-12483,1
2025-07-25,SKU-12534,12
2025-07-25,SKU-12537,90
2025-07-25,SKU-12608,2
2025-07-25,SKU-12718,4
2025-07-25,SKU-12721,4
2025-07-25,SKU-12736,10
2025-07-25,SKU-13293,0
2025-07-25,SKU-13358,2
2025-07-25,SKU-13416,1
2025-07-25,SKU-13460,10
2025-07-25,SKU-13493,2
2025-07-25,SKU-13543,1
2025-07-25,SKU-13547,4
2025-07-25,SKU-13553,2
2025-07-25,SKU-13624,2
2025-07-25,SKU-13632,1
2025-07-25,SKU-13652,1
2025-07-25,SKU-13702,1
2025-07-25,SKU-13720,1
2025-07-25,SKU-13731,3
2025-07-25,SKU-13788,3
2025-07-25,SKU-13795,1
2025-07-25,SKU-13825,1
2025-07-25,SKU-13849,7
2025-07-25,SKU-13851,7
2025-07-25,SKU-14081,2
2025-07-25,SKU-14084,1
2025-07-25,SKU-14129,1
2025-07-25,SKU-14144,1
2025-07-25,SKU-14167,1
2025-07-25,SKU-14213,1
2025-07-25,SKU-14285,2
2025-07-25,SKU-14293,5
2025-07-25,SKU-14320,314
2025-07-25,SKU-14323,512
2025-07-25,SKU-14396,1
2025-07-25,SKU-14398,1
2025-07-25,SKU-14423,10
2025-07-25,SKU-14434,5
2025-07-25,SKU-14451,1
2025-07-25,SKU-14452,2
2025-07-25,SKU-14465,12
2025-07-25,SKU-14593,2
2025-07-25,SKU-14594,2
2025-07-25,SKU-14597,5
2025-07-25,SKU-14634,2
2025-07-25,SKU-14641,12
2025-07-25,SKU-14644,30
2025-07-25,SKU-14647,26
2025-07-25,SKU-14650,4
2025-07-25,SKU-14670,6
2025-07-25,SKU-14686,2
2025-07-25,SKU-14773,2
2025-07-25,SKU-14795,6
2025-07-25,SKU-14796,4
2025-07-25,SKU-14798,8
2025-07-25,SKU-14806,12
2025-07-25,SKU-14811,2
2025-07-25,SKU-14828,4
2025-07-25,SKU-14838,7
2025-07-25,SKU-14998,2
2025-07-25,SKU-15015,2
2025-07-25,SKU-15022,2
2025-07-25,SKU-15054,2
2025-07-25,SKU-15080,2
2025-07-25,SKU-15083,20
2025-07-25,SKU-15127,68
2025-07-25,SKU-15145,2
2025-07-25,SKU-15146,2
2025-07-25,SKU-15169,2
2025-07-25,SKU-15170,10
2025-07-25,SKU-15193,5
2025-07-25,SKU-15195,25
2025-07-25,SKU-15220,4
2025-07-25,SKU-15229,6
2025-07-25,SKU-15309,2
2025-07-25,SKU-15319,3
2025-07-25,SKU-15329,2
2025-07-25,SKU-15331,2
2025-07-25,SKU-15346,1
2025-07-25,SKU-15389,4
2025-07-25,SKU-15407,6
2025-07-25,SKU-15421,10
2025-07-25,SKU-15447,6
2025-07-25,SKU-15520,10
2025-07-25,SKU-15596,5
2025-07-25,SKU-15599,3
2025-07-25,SKU-15603,10
2025-07-25,SKU-15733,0
2025-07-25,SKU-15962,1
2025-07-25,SKU-15967,2
2025-07-25,SKU-15968,1
2025-07-25,SKU-15974,8
2025-07-25,SKU-15980,1
2025-07-25,SKU-16265,1
2025-07-25,SKU-16289,10
2025-07-25,SKU-16292,1
2025-07-26,SKU-00046,2
2025-07-26,SKU-00120,1
2025-07-26,SKU-00175,1
2025-07-26,SKU-00248,5
2025-07-26,SKU-00331,1
2025-07-26,SKU-00336,5
2025-07-26,SKU-00344,1
2025-07-26,SKU-00345,31
2025-07-26,SKU-00353,5
2025-07-26,SKU-00393,1
2025-07-26,SKU-00413,1
2025-07-26,SKU-00440,1
2025-07-26,SKU-00487,1
2025-07-26,SKU-00543,1
2025-07-26,SKU-00554,1
2025-07-26,SKU-00593,1
2025-07-26,SKU-00613,2
2025-07-26,SKU-00624,1
2025-07-26,SKU-00630,1
2025-07-26,SKU-00632,1
2025-07-26,SKU-00634,1
2025-07-26,SKU-00638,1
2025-07-26,SKU-00818,1
2025-07-26,SKU-00819,1
2025-07-26,SKU-00910,1
2025-07-26,SKU-00960,4
2025-07-26,SKU-00995,1
2025-07-26,SKU-00998,5
2025-07-26,SKU-01041,1
2025-07-26,SKU-01068,1
2025-07-26,SKU-01076,1
2025-07-26,SKU-01140,2
2025-07-26,SKU-01162,-1
2025-07-26,SKU-01191,5
2025-07-26,SKU-01307,1
2025-07-26,SKU-01361,1
2025-07-26,SKU-01372,-1
2025-07-26,SKU-01381,6
2025-07-26,SKU-01387,1
2025-07-26,SKU-01408,1
2025-07-26,SKU-01425,2
2025-07-26,SKU-01470,2
2025-07-26,SKU-01489,1
2025-07-26,SKU-01494,1
2025-07-26,SKU-01525,1
2025-07-26,SKU-01547,-1
2025-07-26,SKU-01613,1
2025-07-26,SKU-01648,5
2025-07-26,SKU-01651,1
2025-07-26,SKU-01659,2
2025-07-26,SKU-01691,1
2025-07-26,SKU-01706,1
2025-07-26,SKU-01778,4
2025-07-26,SKU-01812,1
2025-07-26,SKU-01946,4
2025-07-26,SKU-02077,1
2025-07-26,SKU-02288,1
2025-07-26,SKU-02313,1
2025-07-26,SKU-02329,1
2025-07-26,SKU-02333,2
2025-07-26,SKU-02383,1
2025-07-26,SKU-02440,1
2025-07-26,SKU-02458,1
2025-07-26,SKU-02460,1
2025-07-26,SKU-02462,1
2025-07-26,SKU-02481,1
2025-07-26,SKU-02506,1
2025-07-26,SKU-02684,0
2025-07-26,SKU-02733,1
2025-07-26,SKU-02777,10
2025-07-26,SKU-02808,1
2025-07-26,SKU-02939,1
2025-07-26,SKU-02990,10
2025-07-26,SKU-03008,3
2025-07-26,SKU-03026,1
2025-07-26,SKU-03071,2
2025-07-26,SKU-03073,4
2025-07-26,SKU-03081,1
2025-07-26,SKU-03101,1
2025-07-26,SKU-03109,2
2025-07-26,SKU-03121,1
2025-07-26,SKU-03145,2
2025-07-26,SKU-03292,1
2025-07-26,SKU-03298,1
2025-07-26,SKU-03321,5
2025-07-26,SKU-03384,1
2025-07-26,SKU-03672,8
2025-07-26,SKU-03679,4
2025-07-26,SKU-03752,1
2025-07-26,SKU-03756,1
2025-07-26,SKU-03772,1
2025-07-26,SKU-03853,1
2025-07-26,SKU-04163,4
2025-07-26,SKU-04176,2
2025-07-26,SKU-04189,6
2025-07-26,SKU-04214,7
2025-07-26,SKU-04227,1
2025-07-26,SKU-04252,4
2025-07-26,SKU-04262,25
2025-07-26,SKU-04434,5
2025-07-26,SKU-04573,2
2025-07-26,SKU-04576,1
2025-07-26,SKU-04590,1
2025-07-26,SKU-04744,5
2025-07-26,SKU-04861,1
2025-07-26,SKU-04863,1
2025-07-26,SKU-04879,2
2025-07-26,SKU-04882,3
2025-07-26,SKU-04933,1
2025-07-26,SKU-05024,1
2025-07-26,SKU-05042,2
2025-07-26,SKU-05341,10
2025-07-26,SKU-05417,1
2025-07-26,SKU-05533,-1
2025-07-26,SKU-05560,1
2025-07-26,SKU-05564,3
2025-07-26,SKU-05582,1
2025-07-26,SKU-05616,2
2025-07-26,SKU-05621,1
2025-07-26,SKU-05670,1
2025-07-26,SKU-05760,1
2025-07-26,SKU-05833,1
2025-07-26,SKU-05921,-1
2025-07-26,SKU-05959,1
2025-07-26,SKU-06158,4
2025-07-26,SKU-06259,1
2025-07-26,SKU-06279,2
2025-07-26,SKU-06284,1
2025-07-26,SKU-06364,4
2025-07-26,SKU-06369,2
2025-07-26,SKU-06554,6
2025-07-26,SKU-06577,4
2025-07-26,SKU-06610,8
2025-07-26,SKU-06651,8
2025-07-26,SKU-06657,2
2025-07-26,SKU-06689,1
2025-07-26,SKU-06770,1
2025-07-26,SKU-06772,102
2025-07-26,SKU-06797,1
2025-07-26,SKU-06871,1
2025-07-26,SKU-06892,1
2025-07-26,SKU-07013,2
2025-07-26,SKU-07015,2
2025-07-26,SKU-07088,2
2025-07-26,SKU-07171,2
2025-07-26,SKU-07398,1
2025-07-26,SKU-07440,10
2025-07-26,SKU-07473,4
2025-07-26,SKU-07483,2
2025-07-26,SKU-07501,1
2025-07-26,SKU-07503,1
2025-07-26,SKU-07569,2
2025-07-26,SKU-07579,2
2025-07-26,SKU-07587,1
2025-07-26,SKU-07771,6
2025-07-26,SKU-07772,6
2025-07-26,SKU-08275,2
2025-07-26,SKU-08824,2
2025-07-26,SKU-08826,1
2025-07-26,SKU-08863,-4
2025-07-26,SKU-08868,2
2025-07-26,SKU-08897,1
2025-07-26,SKU-08926,2
2025-07-26,SKU-08936,5
2025-07-26,SKU-09020,2
2025-07-26,SKU-09046,1
2025-07-26,SKU-09050,2
2025-07-26,SKU-09090,5
2025-07-26,SKU-09128,16
2025-07-26,SKU-09152,2
2025-07-26,SKU-09246,5
2025-07-26,SKU-09285,1
2025-07-26,SKU-09289,2
2025-07-26,SKU-09430,2
2025-07-26,SKU-09444,2
2025-07-26,SKU-09456,4
2025-07-26,SKU-09497,32
2025-07-26,SKU-09510,50
2025-07-26,SKU-09518,10
2025-07-26,SKU-09521,10
2025-07-26,SKU-09580,2
2025-07-26,SKU-09597,3
2025-07-26,SKU-09616,2
2025-07-26,SKU-09622,1
2025-07-26,SKU-09630,1
2025-07-26,SKU-09633,1
2025-07-26,SKU-09647,1
2025-07-26,SKU-09656,18
2025-07-26,SKU-09669,20
2025-07-26,SKU-09693,2
2025-07-26,SKU-09694,10
2025-07-26,SKU-09760,20
2025-07-26,SKU-09762,500
2025-07-26,SKU-09765,5
2025-07-26,SKU-09771,1
2025-07-26,SKU-09845,-1
2025-07-26,SKU-09903,10
2025-07-26,SKU-09906,10
2025-07-26,SKU-09909,2
2025-07-26,SKU-09910,4
2025-07-26,SKU-09918,2
2025-07-26,SKU-09920,2
2025-07-26,SKU-09927,3
2025-07-26,SKU-09929,2
2025-07-26,SKU-09974,34
2025-07-26,SKU-09975,20
2025-07-26,SKU-09977,14
2025-07-26,SKU-09980,7
2025-07-26,SKU-09982,15
2025-07-26,SKU-09990,5
2025-07-26,SKU-09991,25
2025-07-26,SKU-09995,30
2025-07-26,SKU-09997,3
2025-07-26,SKU-10022,8
2025-07-26,SKU-10030,3
2025-07-26,SKU-10039,2
2025-07-26,SKU-10048,6
2025-07-26,SKU-10049,5
2025-07-26,SKU-10051,15
2025-07-26,SKU-10052,10
2025-07-26,SKU-10054,35
2025-07-26,SKU-10057,10
2025-07-26,SKU-10061,50
2025-07-26,SKU-10062,1
2025-07-26,SKU-10063,7
2025-07-26,SKU-10067,27
2025-07-26,SKU-10068,5
2025-07-26,SKU-10069,30
2025-07-26,SKU-10070,6
2025-07-26,SKU-10074,1
2025-07-26,SKU-10095,1
2025-07-26,SKU-10117,4
2025-07-26,SKU-10129,2
2025-07-26,SKU-10329,-2
2025-07-26,SKU-10364,130
2025-07-26,SKU-10367,10
2025-07-26,SKU-10368,100
2025-07-26,SKU-10371,90
2025-07-26,SKU-10384,115
2025-07-26,SKU-10392,90
2025-07-26,SKU-10453,1
2025-07-26,SKU-10494,1
2025-07-26,SKU-10499,2
2025-07-26,SKU-10742,20
2025-07-26,SKU-10856,5
2025-07-26,SKU-10858,3
2025-07-26,SKU-11001,2
2025-07-26,SKU-11004,2
2025-07-26,SKU-11007,2
2025-07-26,SKU-11008,2
2025-07-26,SKU-11011,2
2025-07-26,SKU-11014,2
2025-07-26,SKU-11056,1
2025-07-26,SKU-11066,2
2025-07-26,SKU-11069,2
2025-07-26,SKU-11078,1
2025-07-26,SKU-11225,4
2025-07-26,SKU-11235,1
2025-07-26,SKU-11254,5
2025-07-26,SKU-11256,5
2025-07-26,SKU-11258,2
2025-07-26,SKU-11260,14
2025-07-26,SKU-11275,6
2025-07-26,SKU-11317,2
2025-07-26,SKU-11387,1
2025-07-26,SKU-11391,1
2025-07-26,SKU-11393,5
2025-07-26,SKU-11397,3
2025-07-26,SKU-11398,288
2025-07-26,SKU-11403,3
2025-07-26,SKU-11404,2
2025-07-26,SKU-11420,1
2025-07-26,SKU-11423,5
2025-07-26,SKU-11426,2
2025-07-26,SKU-11445,3
2025-07-26,SKU-11637,10
2025-07-26,SKU-11874,1
2025-07-26,SKU-11925,1
2025-07-26,SKU-11944,10
2025-07-26,SKU-11973,1
2025-07-26,SKU-11992,-1
2025-07-26,SKU-12000,1
2025-07-26,SKU-12006,1
2025-07-26,SKU-12034,1
2025-07-26,SKU-12114,2
2025-07-26,SKU-12121,20
2025-07-26,SKU-12137,2
2025-07-26,SKU-12176,2
2025-07-26,SKU-12202,1
2025-07-26,SKU-12207,5
2025-07-26,SKU-12209,2
2025-07-26,SKU-12212,5
2025-07-26,SKU-12214,3
2025-07-26,SKU-12216,5
2025-07-26,SKU-12218,2
2025-07-26,SKU-12221,5
2025-07-26,SKU-12226,5
2025-07-26,SKU-12275,320
2025-07-26,SKU-12471,1
