sku_id,forecast_28d_qty,forecast_daily_avg,forecast_peak_day_qty,unit_price_proxy,unit_cost_proxy,unit_profit_proxy,last_28d_qty,avg_daily_28d_qty,avg_daily_56d_qty,train_profit_proxy,forecast_28d_revenue,forecast_28d_profit,demand_change_pct,current_stock_assumed,lead_time_days,safety_stock_days,reorder_point,suggested_order_qty,stockout_risk_score,overstock_risk_score,revenue_at_risk_proxy,profit_at_risk_proxy,risk_type,risk_score,recommended_action
SKU-04418,0.0,0.0,0.0,1175250.0,1012000.0,163250.0,0.0,0.0,0.0,326500.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04417,0.0,0.0,0.0,1185194.8148148148,1036380.5218518518,148814.292962963,0.0,0.0,0.0,3549425.91,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04416,0.0,0.0,0.0,1228618.2857142857,1071147.102,157471.18371428573,0.0,0.0,0.0,5499786.43,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04415,0.0,0.0,0.0,1046713.3333333334,933470.0,113243.33333333337,0.0,0.0,0.0,956130.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04414,0.0,0.0,0.0,1137576.0,1010667.8,126908.19999999995,0.0,0.0,0.0,488011.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04413,0.0,0.0,0.0,1469135.7142857143,1134954.9985714287,334180.7157142856,0.0,0.0,0.0,230090.01,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04412,0.0,0.0,0.0,1141387.5,757940.0,383447.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04410,0.0,0.0,0.0,960400.0,879000.0,81400.0,0.0,0.0,0.0,81400.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04409,0.0,0.0,0.0,838519.3828125,673708.0728125,164811.31000000006,1.0,0.03571428571428571,0.08928571428571429,19922789.0,0.0,0.0,-100.0,4.06,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04440,0.0,0.0,0.0,288571.4285714286,181857.55714285714,106713.87142857144,0.0,0.0,0.0,746997.1,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04439,0.0,0.0,0.0,902400.0,940000.0,0.0,0.0,0.0,0.0,-37600.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04438,0.0,0.0,0.0,1034148.5,950000.0,84148.5,0.0,0.0,0.0,336594.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04437,0.0,0.0,0.0,902400.0,940000.0,0.0,0.0,0.0,0.0,-37600.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04436,0.0,0.0,0.0,1026974.8,950000.0,76974.80000000005,0.0,0.0,0.0,384874.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04435,0.0,0.0,0.0,956500.0,842500.0,114000.0,0.0,0.0,0.0,456000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04433,0.0,0.0,0.0,1067876.6666666667,980000.0,87876.66666666674,0.0,0.0,0.0,527260.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04432,0.0,0.0,0.0,1078120.0,956632.5,121487.5,0.0,0.0,0.0,485950.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04431,0.0,0.0,0.0,1063037.142857143,980000.0,83037.14285714296,0.0,0.0,0.0,581260.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04430,0.0,0.0,0.0,652000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04429,0.0,0.0,0.0,1320000.0,1200000.0,120000.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04427,0.0,0.0,0.0,1320000.0,1200000.0,120000.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04426,0.0,0.0,0.0,825160.0,684251.0,140909.0,0.0,0.0,0.0,281818.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04425,0.0,0.0,0.0,825160.0,693277.0,131883.0,0.0,0.0,0.0,263766.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04456,0.0,0.0,0.0,824972.1159420289,680502.3768115942,144469.7391304347,0.0,0.0,0.0,18230253.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04455,0.0,0.0,0.0,919100.0,830000.0,89100.0,0.0,0.0,0.0,178200.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04453,0.0,0.0,0.0,859318.7634408602,679892.4731182796,179426.2903225806,0.0,0.0,0.0,16107665.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04451,0.0,0.0,0.0,1056666.6666666667,777093.3333333334,279573.3333333334,0.0,0.0,0.0,838720.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04450,0.0,0.0,0.0,1070000.0,779820.0,290180.0,0.0,0.0,0.0,290180.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04449,0.0,0.0,0.0,1350000.0,1280000.0,70000.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04448,0.0,0.0,0.0,1350000.0,1280000.0,70000.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04447,0.0,0.0,0.0,1339000.0,1154369.1585714286,184630.84142857138,0.0,0.0,0.0,1310547.89,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04446,0.0,0.0,0.0,1301244.4444444445,1167861.9433333334,133382.50111111114,0.0,0.0,0.0,1018950.51,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04445,0.0,0.0,0.0,1343500.0,1178508.0,164992.0,0.0,0.0,0.0,329984.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04444,0.0,0.0,0.0,1610828.6666666667,1269666.6666666667,341162.0,0.0,0.0,0.0,10234860.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04443,0.0,0.0,0.0,1062500.0,1234998.1,0.0,0.0,0.0,0.0,-689992.3999999999,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04442,0.0,0.0,0.0,447860.0,360000.0,87860.0,0.0,0.0,0.0,175720.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04441,0.0,0.0,0.0,390856.6666666667,221357.13166666668,169499.535,0.0,0.0,0.0,677334.75,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04472,0.0,0.0,0.0,1475000.0,1335000.0,140000.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04471,0.0,0.0,0.0,1544208.125,1164017.86125,380190.2637499999,0.0,0.0,0.0,6083044.22,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04470,0.0,0.0,0.0,1475000.0,1335000.0,140000.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04469,0.0,0.0,0.0,1487933.888888889,1118449.8744444444,369484.01444444456,0.0,0.0,0.0,5860689.26,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04468,0.0,0.0,0.0,1428750.0,1178507.8925,250242.10749999993,0.0,0.0,0.0,699476.4299999999,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04467,0.0,0.0,0.0,1420802.857142857,1178507.877142857,242294.97999999998,0.0,0.0,0.0,1394572.86,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04466,0.0,0.0,0.0,1201740.0,1090000.0,111740.0,0.0,0.0,-0.017857142857142856,975000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04463,0.0,0.0,0.0,1164598.92,905380.3668444444,259218.5531555555,0.0,0.0,0.0,53864816.1,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04462,0.0,0.0,0.0,1230000.0,950000.0,280000.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04461,0.0,0.0,0.0,1277156.6666666667,1008333.3333333334,268823.3333333334,0.0,0.0,-0.017857142857142856,1492940.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04460,0.0,0.0,0.0,1336749.6803278688,1158412.6544262297,178337.02590163914,0.0,0.0,0.0,20069217.009999998,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04459,0.0,0.0,0.0,1303083.1779661018,1104378.3137288135,198704.86423728825,0.0,0.0,0.0,21630485.86,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04458,0.0,0.0,0.0,1415000.0,1178508.0,236492.0,0.0,0.0,0.0,945968.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04457,0.0,0.0,0.0,1331857.142857143,1121402.1342857142,210455.0085714287,0.0,0.0,0.0,1473185.06,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04489,0.0,0.0,0.0,1623500.0,1291766.5,331733.5,0.0,0.0,0.0,663467.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04488,0.0,0.0,0.0,1623500.0,1248858.0,374642.0,0.0,0.0,0.0,749284.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04487,0.0,0.0,0.0,198581.49253731343,125746.34328358209,72835.14925373135,0.0,0.0,0.0,4165059.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04486,0.0,0.0,0.0,550000.0,657500.0,0.0,0.0,0.0,0.0,-215000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04485,0.0,0.0,0.0,550000.0,657500.0,0.0,0.0,0.0,0.0,-215000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04484,0.0,0.0,0.0,1471169.5625,1266588.85625,204580.70625000005,0.0,0.0,0.017857142857142856,3048232.3,0.0,0.0,0.0,0.69,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04483,0.0,0.0,0.0,1482319.6666666667,1296826.9423809524,185492.72428571433,0.0,0.0,0.0,3502695.21,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04482,0.0,0.0,0.0,1073845.5913978494,875684.0674193548,198161.52397849457,0.0,0.0,0.017857142857142856,16373090.73,0.0,0.0,0.0,0.56,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04480,0.0,0.0,0.0,1078608.0707070706,872220.0112121212,206388.0594949494,0.0,0.0,0.03571428571428571,18338950.89,0.0,0.0,0.0,0.88,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04479,0.0,0.0,0.0,1476136.6666666667,1305227.5033333332,170909.16333333356,0.0,0.0,0.0,512727.49,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04478,0.0,0.0,0.0,1440282.0,1072048.034,368233.966,0.0,0.0,0.0,1347433.83,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04477,0.0,0.0,0.0,1526000.0,1072217.0,453783.0,0.0,0.0,0.0,453783.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04476,0.0,0.0,0.0,1526000.0,1072217.0,453783.0,0.0,0.0,0.0,453783.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04475,0.0,0.0,0.0,835250.0,641012.5833333334,194237.41666666663,0.0,0.0,0.0,1610878.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04474,0.0,0.0,0.0,1106600.0,934182.8,172417.19999999995,0.0,0.0,0.0,647451.67,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04473,0.0,0.0,0.0,1071750.0,934182.625,137567.375,0.0,0.0,0.0,335635.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04507,0.0,0.0,0.0,285744.6666666667,287057.5,0.0,0.0,0.0,0.0,-64819.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04506,0.0,0.0,0.0,318000.0,231161.8,86838.20000000001,0.0,0.0,0.0,434191.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04505,0.0,0.0,0.0,326829.4,337375.4,0.0,0.0,0.0,0.0,-52730.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04504,0.0,0.0,0.0,307000.0,279092.0,27908.0,0.0,0.0,0.0,27908.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04503,0.0,0.0,0.0,300000.0,268139.5,31860.5,0.0,0.0,0.0,63721.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04502,0.0,0.0,0.0,200000.0,288115.0,0.0,0.0,0.0,0.0,-88115.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04501,0.0,0.0,0.0,200000.0,257009.8,0.0,0.0,0.0,0.0,-285049.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04500,0.0,0.0,0.0,283333.3333333333,283009.3333333333,324.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04499,0.0,0.0,0.0,54766.875,53063.125,1703.75,0.0,0.0,0.0,13630.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04498,0.0,0.0,0.0,64090.916666666664,58132.5,5958.416666666664,0.0,0.0,0.0,71501.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04497,0.0,0.0,0.0,1750000.0,1548113.0,201887.0,0.0,0.0,0.0,201887.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04495,0.0,0.0,0.0,2469600.0,2250000.0,219600.0,0.0,0.0,0.0,219600.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04492,0.0,0.0,0.0,3327786.0,3150000.0,177786.0,0.0,0.0,0.0,177786.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04491,0.0,0.0,0.0,267550.0,138658.0,128892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04490,0.0,0.0,0.0,57855.0,59325.9,0.0,0.0,0.0,0.0,-29418.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04523,0.0,0.0,0.0,4506000.0,3611066.0,894934.0,0.0,0.0,0.0,1789868.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04522,0.0,0.0,0.0,826428.5714285715,663875.8571428572,162552.71428571432,0.0,0.0,0.0,352247.61,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04521,0.0,0.0,0.0,1295000.0,1150000.0,145000.0,0.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04520,0.0,0.0,0.0,1295000.0,1150000.0,145000.0,0.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04519,0.0,0.0,0.0,615587.5,412372.66664473683,203214.83335526317,0.0,0.0,0.03571428571428571,30888654.67,0.0,0.0,0.0,1.38,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04518,0.0,0.0,0.0,456230.28277697146,392530.6006675749,63699.682109396555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04517,0.0,0.0,0.0,545300.7735849057,394058.2696226415,151242.50396226416,0.0,0.0,0.0,7843095.71,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04516,0.0,0.0,0.0,485700.0,481762.0,3938.0,0.0,0.0,0.017857142857142856,-41096.0,0.0,0.0,0.0,0.5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04514,0.0,0.0,0.0,507216.13333333336,447218.5904761905,59997.542857142864,0.0,0.0,0.0,6104541.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04513,0.0,0.0,0.0,507200.0,447030.0,60170.0,0.0,0.0,0.0,300850.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04512,0.0,0.0,0.0,464428.5612244898,351522.9693877551,112905.59183673473,10.0,0.35714285714285715,0.17857142857142858,21641695.43,0.0,0.0,-100.0,6.88,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-01983,0.0,0.0,0.0,1773500.0,960097.5,813402.5,0.0,0.0,0.0,1626805.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02015,0.0,0.0,0.0,700000.0,630000.0,70000.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02014,0.0,0.0,0.0,742000.0,662500.0,79500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02013,0.0,0.0,0.0,650000.0,497479.25,152520.75,0.0,0.0,0.0,610083.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02012,0.0,0.0,0.0,1960000.0,1200000.0,760000.0,0.0,0.0,0.0,760000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02011,0.0,0.0,0.0,2500000.0,2024017.0,475983.0,0.0,0.0,0.0,475983.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02009,0.0,0.0,0.0,2875500.0,2045068.875,830431.125,0.0,0.0,0.017857142857142856,3770265.0,0.0,0.0,0.0,0.44,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02008,0.0,0.0,0.0,51000.0,32530.44625,18469.55375,0.0,0.0,0.0,295512.86,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02007,0.0,0.0,0.0,15000.0,7494.131944444444,7505.868055555556,0.0,0.0,0.0,1080845.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02006,0.0,0.0,0.0,25721.649484536083,7494.123711340206,18227.525773195877,0.0,0.0,0.0,1752564.1400000001,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02005,0.0,0.0,0.0,720000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02004,0.0,0.0,0.0,970000.0,711483.57,258516.43000000005,0.0,0.0,0.0,258516.43000000005,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02003,0.0,0.0,0.0,1078000.0,1720000.0,0.0,0.0,0.0,0.0,-642000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04511,0.0,0.0,0.0,395286.0,423272.5,0.0,0.0,0.0,0.0,114725.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04510,0.0,0.0,0.0,454255.3846153846,404863.0,49392.384615384624,0.0,0.0,0.0,1047084.5,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04509,0.0,0.0,0.0,444800.0,395098.0,49702.0,0.0,0.0,0.0,191608.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04508,0.0,0.0,0.0,277000.0,231161.8,45838.20000000001,0.0,0.0,0.0,229191.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04540,0.0,0.0,0.0,1777794.4444444445,1327694.7911111112,450099.6533333333,0.0,0.0,0.0,2646109.88,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04539,0.0,0.0,0.0,2200000.0,2050000.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04538,0.0,0.0,0.0,3650000.0,3350000.0,300000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04537,0.0,0.0,0.0,2276666.6666666665,1735944.0,540722.6666666665,0.0,0.0,0.0,888112.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04536,0.0,0.0,0.0,3621283.3333333335,2495013.7866666666,1126269.5466666669,0.0,0.0,0.0,5581816.65,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04535,0.0,0.0,0.0,1540996.6666666667,895014.9466666667,645981.7200000001,0.0,0.0,0.0,7751780.64,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04534,0.0,0.0,0.0,2516000.0,1697242.1,818757.8999999999,0.0,0.0,0.0,818757.8999999999,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04533,0.0,0.0,0.0,1476000.0,1300000.0,176000.0,0.0,0.0,0.017857142857142856,176000.0,0.0,0.0,0.0,0.69,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04532,0.0,0.0,0.0,1790000.0,891614.0,898386.0,0.0,0.0,0.0,898386.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04530,0.0,0.0,0.0,1168458.3333333333,928439.7799999999,240018.55333333334,0.0,0.0,0.0,2469658.64,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
